id,title,overview,release_date,runtime,genres,production_companies,budget,revenue,popularity,vote_average,vote_count,status,poster_path,backdrop_path,language
1248570,The Dark Mother,"In a bygone era in Cambodia, a small family resided. Nuon carried her pregnancy for several months with concerns that her baby may not survive. During her husband's absence, the villagers accused her of being the Dark Mother. Despite Nuon's efforts to protect her child, the local children feared her and refused to stay with her. The subsequent separation from her family left Nuon devastated. She recognized that a mother, whether human or ghost, must be present to care for her children.",2024-02-29,90 minutes,"Drama, Horror",Sastra Film,1200000,0,2.049,0.0,0,Released,https://image.tmdb.org/t/p/w500/wcQPH9zDAX2zvnkpSqeLvhULVYe.jpg,https://image.tmdb.org/t/p/w500/vyDkd9zB5rk2c1sQ1AFDpyECWR6.jpg,Km
1247793,Kids Are Growing Up: A Story About a Kid Named Laroi,"An up-close and personal behind the scenes look at the life of Australian music phenom, The Kid Laroi, and his journey to global stardom.",2024-02-29,85 minutes,"Documentary, Music",OBB Pictures,0,0,4.2,5.7,3,Released,https://image.tmdb.org/t/p/w500/ksj8IPyvNIDOBk15wcxEH4tsG0O.jpg,https://image.tmdb.org/t/p/w500/vNbNObzjiPU0mrQKQw3XqjOfxgQ.jpg,En
1244725,Hunting Bigfoot,"Hamish Turnpike, worldwide famous hunter, documents perhaps his most important hunt yet: Bigfoot.",2024-02-29,38 minutes,"Documentary, Adventure",Baller Productions,0,0,0.111,0.0,0,Released,https://image.tmdb.org/t/p/w500/g5iVOGhS5rgsFlGe3sQe6jQ4JfV.jpg,https://image.tmdb.org/t/p/w500/fE5I2ehqT3rQQIobLDkJgutg0U1.jpg,En
1244039,Butchers Book Two: Raghorn,"Book one followed a family of sadistic butchers, living in the backcountry, who see anyone that crosses their path as dead meat. In “Butchers Book Two: Raghorn,” the story continues when an accident leaves the captors in the hands of brutal cannibals who plan to hack them up for meat.",2024-02-29,88 minutes,Horror,"Grimehouse, NW9 Productions, Red Hound Entertainment",0,0,6.429,2.4,5,Released,https://image.tmdb.org/t/p/w500/uSLYBuDTHpTAJI9vcm2brMu4J9H.jpg,https://image.tmdb.org/t/p/w500/8BfXvZio7fB1FFWqB2Oz6tbi3ZX.jpg,En
1240158,Eddy's War,"For four seasons, lone wolf Eddy van Wessel travels along the Ukrainian front lines. Now that the Netherlands' most awarded war photographer is in the twilight of his successful career, he wants to take the ultimate photo one more time, the image that summarizes the entire conflict and that makes all the struggles, traumas and setbacks he has endured worthwhile.",2024-02-29,101 minutes,"Documentary, War","Zeppers, BNNVARA",0,0,0.536,0.0,0,Released,https://image.tmdb.org/t/p/w500/8jIcP6IG0T7h3VlDnyjtCfaIoJ3.jpg,https://image.tmdb.org/t/p/w500/fmqQDcCNfN5bsXfOkOJNqsZWwJs.jpg,Nl
1232314,Bonnie,"Bonnie, a high school teenager who has a dark past. However, with her martial arts knowledge, she was able to survive to protect herself and even her people. Without mercy, Bonnie will defend herself if a woman is bullied or oppressed. After the death of Bonnie's father, now her mother has once again fallen into the valley of disgrace.",2024-02-29,119 minutes,"Action, Drama, Thriller",Tawang Khan Production,0,0,5.083,0.0,0,Released,https://image.tmdb.org/t/p/w500/sAf9NnPMshs4UjNqJ551e3x5yRF.jpg,https://image.tmdb.org/t/p/w500/mHPBztjjwP09QlLT12rkiDlOJ87.jpg,Id
1223138,Mendung Tanpo Udan,"Udan, a young man who puts his life goals at a crossroads, between pursuing his idealism as a musician or living life realistically by working like other people in general",2024-02-29,101 minutes,"Comedy, Drama, Romance",Nant Entertainment,0,0,3.42,2.0,1,Released,https://image.tmdb.org/t/p/w500/cONsKnLn9TwuCdlvgCTiQTju0f9.jpg,https://image.tmdb.org/t/p/w500/iRvsY9iMw4Y3BwkxZl2xcOAQXhn.jpg,Jv
1177076,SPERMWORLD,"Three men enter the new wild west of baby making, online forums where sperm donors connect with hopeful parents, but find themselves exchanging more than just genetic material.",2024-02-29,85 minutes,Documentary,"Edgeline Films, The New York Times, To Be Formed, FX Productions",0,0,4.145,7.4,7,Released,https://image.tmdb.org/t/p/w500/2KMLMNPcAMccaUbTDQxryqbvvYW.jpg,https://image.tmdb.org/t/p/w500/hhasT04VfnWd4CwINHcDrHs4bTN.jpg,En
1148765,Hope of Escape,An enslaved mother and daughter must escape before they are sold and separated forever. Their only hope is to connect with their free relatives in the North and convince the most powerful abolitionists of their time to help them.,2024-02-29,91 minutes,Drama,FlatCoatFilms,0,0,0.987,0.0,0,Released,https://image.tmdb.org/t/p/w500/69by3JGJcS3q3y6CJgkr1qBJ048.jpg,https://image.tmdb.org/t/p/w500/vsV68wdXJk9j12OZYAmMRCbkqUL.jpg,En
1148358,Devil's Market,"Tamara, a vlogger who received blasphemy from netizens for uploading fake apparition videos. As soon as she learns the legendary story of the Devil's Market, he plans to prove the existence of spirits as well as clear his reputation. Together with her friends, Tamara visited a forbidden forest called Devil's Market. Instead of getting what she wants, Tamara is stuck in it.",2024-02-29,96 minutes,Horror,IDN Pictures,0,0,2.719,8.2,2,Released,https://image.tmdb.org/t/p/w500/uNAY68Dmh6pzJX6Xauk4rUX343j.jpg,https://image.tmdb.org/t/p/w500/flmhKJDok26WDpZqSNBnM96Rgjr.jpg,Id
1113953,The Auteur,"A male film writer begins to write his perfect, objectified female character to terrorise. However, he's not prepared for her to fight back...",2024-02-29,10 minutes,"Horror, Thriller",Dark Avenue Film,5000,0,0.122,0.0,0,Released,https://image.tmdb.org/t/p/w500/qzcTF63sViaOLtRPRD9owihDYmO.jpg,https://image.tmdb.org/t/p/w500/uKEnYSIpaKXLP3eTo3M2mKPEA8J.jpg,En
1075182,Love letter to someone I knew,The internal discussion of a girl with her own mind,2024-02-29,8 minutes,Drama,Mexia Films,0,0,0.195,0.0,0,Released,https://image.tmdb.org/t/p/w500/vgKaRdeVQsVrEdAMAn2OexRE09q.jpg,https://image.tmdb.org/t/p/w500/FpJU1WKw7jJ7CZZiEZehH33Gnf.jpg,Es
550513,Bloody Fairy Tales,"From fairy tales or funny gore games - it could be characterized by a black-and-white review of folk tabernacles involving sex with a pig, frowning, and the painful fall of the princess from her prison in the high tower.",2024-03-28,8 minutes,"Animation, Horror",FAMU,0,0,0.176,0.0,0,Released,https://image.tmdb.org/t/p/w500/uCzpv0aiasMtW6EOTVVzuHCDiFi.jpg,https://image.tmdb.org/t/p/w500/ru5Fvq9G0OI8in0lGJOC3R6ikVH.jpg,Cs
